sample_Id.short	dir_Id	cell_Id	sequence_Id	sample_Id.ori	cell_state	mouse_Id	sample_type
296M6_Mock_180208_l4_045	296M6_Mock_180208_l4	022	045	180208_Hiseq3A_l4_045_N709-N504_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_046	296M6_Mock_180208_l4	070	046	180208_Hiseq3A_l4_046_N710-N504_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_047	296M6_Mock_180208_l4	071	047	180208_Hiseq3A_l4_047_N711-N504_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_048	296M6_Mock_180208_l4	072	048	180208_Hiseq3A_l4_048_N712-N504_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_049	296M6_Mock_180208_l4	025	049	180208_Hiseq3A_l4_049_N701-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_050	296M6_Mock_180208_l4	026	050	180208_Hiseq3A_l4_050_N702-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_051	296M6_Mock_180208_l4	027	051	180208_Hiseq3A_l4_051_N703-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_052	296M6_Mock_180208_l4	075	052	180208_Hiseq3A_l4_052_N704-N505_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_053	296M6_Mock_180208_l4	074	053	180208_Hiseq3A_l4_053_N705-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_054	296M6_Mock_180208_l4	073	054	180208_Hiseq3A_l4_054_N706-N505_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_055	296M6_Mock_180208_l4	028	055	180208_Hiseq3A_l4_055_N707-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_056	296M6_Mock_180208_l4	029	056	180208_Hiseq3A_l4_056_N708-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_057	296M6_Mock_180208_l4	030	057	180208_Hiseq3A_l4_057_N709-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_058	296M6_Mock_180208_l4	078	058	180208_Hiseq3A_l4_058_N710-N505_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_059	296M6_Mock_180208_l4	077	059	180208_Hiseq3A_l4_059_N711-N505_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_060	296M6_Mock_180208_l4	076	060	180208_Hiseq3A_l4_060_N712-N505_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_061	296M6_Mock_180208_l4	031	061	180208_Hiseq3A_l4_061_N701-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_062	296M6_Mock_180208_l4	032	062	180208_Hiseq3A_l4_062_N702-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_063	296M6_Mock_180208_l4	033	063	180208_Hiseq3A_l4_063_N703-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_064	296M6_Mock_180208_l4	081	064	180208_Hiseq3A_l4_064_N704-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_065	296M6_Mock_180208_l4	080	065	180208_Hiseq3A_l4_065_N705-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_066	296M6_Mock_180208_l4	079	066	180208_Hiseq3A_l4_066_N706-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_067	296M6_Mock_180208_l4	034	067	180208_Hiseq3A_l4_067_N707-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_068	296M6_Mock_180208_l4	035	068	180208_Hiseq3A_l4_068_N708-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_069	296M6_Mock_180208_l4	036	069	180208_Hiseq3A_l4_069_N709-N506_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_070	296M6_Mock_180208_l4	084	070	180208_Hiseq3A_l4_070_N710-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_071	296M6_Mock_180208_l4	083	071	180208_Hiseq3A_l4_071_N711-N506_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_072	296M6_Mock_180208_l4	082	072	180208_Hiseq3A_l4_072_N712-N506_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_073	296M6_Mock_180208_l4	037	073	180208_Hiseq3A_l4_073_N701-N507_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_074	296M6_Mock_180208_l4	038	074	180208_Hiseq3A_l4_074_N702-N507_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_075	296M6_Mock_180208_l4	039	075	180208_Hiseq3A_l4_075_N703-N507_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_076	296M6_Mock_180208_l4	087	076	180208_Hiseq3A_l4_076_N704-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_077	296M6_Mock_180208_l4	086	077	180208_Hiseq3A_l4_077_N705-N507_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_078	296M6_Mock_180208_l4	085	078	180208_Hiseq3A_l4_078_N706-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_079	296M6_Mock_180208_l4	040	079	180208_Hiseq3A_l4_079_N707-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_080	296M6_Mock_180208_l4	041	080	180208_Hiseq3A_l4_080_N708-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_081	296M6_Mock_180208_l4	042	081	180208_Hiseq3A_l4_081_N709-N507_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_082	296M6_Mock_180208_l4	090	082	180208_Hiseq3A_l4_082_N710-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_083	296M6_Mock_180208_l4	089	083	180208_Hiseq3A_l4_083_N711-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_084	296M6_Mock_180208_l4	088	084	180208_Hiseq3A_l4_084_N712-N507_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_085	296M6_Mock_180208_l4	043	085	180208_Hiseq3A_l4_085_N701-N508_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_086	296M6_Mock_180208_l4	044	086	180208_Hiseq3A_l4_086_N702-N508_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_087	296M6_Mock_180208_l4	045	087	180208_Hiseq3A_l4_087_N703-N508_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_088	296M6_Mock_180208_l4	093	088	180208_Hiseq3A_l4_088_N704-N508_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_089	296M6_Mock_180208_l4	092	089	180208_Hiseq3A_l4_089_N705-N508_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_090	296M6_Mock_180208_l4	091	090	180208_Hiseq3A_l4_090_N706-N508_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_091	296M6_Mock_180208_l4	046	091	180208_Hiseq3A_l4_091_N707-N508_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_092	296M6_Mock_180208_l4	047	092	180208_Hiseq3A_l4_092_N708-N508_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_093	296M6_Mock_180208_l4	048	093	180208_Hiseq3A_l4_093_N709-N508_Dr_Sato_296M6	1	296M6	Mock
296M6_Mock_180208_l4_094	296M6_Mock_180208_l4	096	094	180208_Hiseq3A_l4_094_N710-N508_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_095	296M6_Mock_180208_l4	095	095	180208_Hiseq3A_l4_095_N711-N508_Dr_Sato_296M6	0	296M6	Mock
296M6_Mock_180208_l4_096	296M6_Mock_180208_l4	094	096	180208_Hiseq3A_l4_096_N712-N508_Dr_Sato_296M6	1	296M6	Mock
297M2_GFP+_180208_l5_001	297M2_GFP+_180208_l5	003	001	180208_Hiseq3A_l5_001_N701-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_002	297M2_GFP+_180208_l5	002	002	180208_Hiseq3A_l5_002_N702-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_003	297M2_GFP+_180208_l5	001	003	180208_Hiseq3A_l5_003_N703-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_004	297M2_GFP+_180208_l5	049	004	180208_Hiseq3A_l5_004_N704-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_005	297M2_GFP+_180208_l5	050	005	180208_Hiseq3A_l5_005_N705-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_006	297M2_GFP+_180208_l5	051	006	180208_Hiseq3A_l5_006_N706-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_007	297M2_GFP+_180208_l5	006	007	180208_Hiseq3A_l5_007_N707-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_008	297M2_GFP+_180208_l5	005	008	180208_Hiseq3A_l5_008_N708-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_009	297M2_GFP+_180208_l5	004	009	180208_Hiseq3A_l5_009_N709-N517_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_010	297M2_GFP+_180208_l5	052	010	180208_Hiseq3A_l5_010_N710-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_011	297M2_GFP+_180208_l5	053	011	180208_Hiseq3A_l5_011_N711-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_012	297M2_GFP+_180208_l5	054	012	180208_Hiseq3A_l5_012_N712-N517_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_013	297M2_GFP+_180208_l5	009	013	180208_Hiseq3A_l5_013_N701-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_014	297M2_GFP+_180208_l5	008	014	180208_Hiseq3A_l5_014_N702-N502_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_015	297M2_GFP+_180208_l5	007	015	180208_Hiseq3A_l5_015_N703-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_016	297M2_GFP+_180208_l5	055	016	180208_Hiseq3A_l5_016_N704-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_017	297M2_GFP+_180208_l5	056	017	180208_Hiseq3A_l5_017_N705-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_018	297M2_GFP+_180208_l5	057	018	180208_Hiseq3A_l5_018_N706-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_019	297M2_GFP+_180208_l5	012	019	180208_Hiseq3A_l5_019_N707-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_020	297M2_GFP+_180208_l5	011	020	180208_Hiseq3A_l5_020_N708-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_021	297M2_GFP+_180208_l5	010	021	180208_Hiseq3A_l5_021_N709-N502_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_022	297M2_GFP+_180208_l5	058	022	180208_Hiseq3A_l5_022_N710-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_023	297M2_GFP+_180208_l5	059	023	180208_Hiseq3A_l5_023_N711-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_024	297M2_GFP+_180208_l5	060	024	180208_Hiseq3A_l5_024_N712-N502_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_025	297M2_GFP+_180208_l5	015	025	180208_Hiseq3A_l5_025_N701-N503_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_026	297M2_GFP+_180208_l5	014	026	180208_Hiseq3A_l5_026_N702-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_027	297M2_GFP+_180208_l5	013	027	180208_Hiseq3A_l5_027_N703-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_028	297M2_GFP+_180208_l5	061	028	180208_Hiseq3A_l5_028_N704-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_029	297M2_GFP+_180208_l5	062	029	180208_Hiseq3A_l5_029_N705-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_030	297M2_GFP+_180208_l5	063	030	180208_Hiseq3A_l5_030_N706-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_031	297M2_GFP+_180208_l5	018	031	180208_Hiseq3A_l5_031_N707-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_032	297M2_GFP+_180208_l5	017	032	180208_Hiseq3A_l5_032_N708-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_033	297M2_GFP+_180208_l5	016	033	180208_Hiseq3A_l5_033_N709-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_034	297M2_GFP+_180208_l5	064	034	180208_Hiseq3A_l5_034_N710-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_035	297M2_GFP+_180208_l5	065	035	180208_Hiseq3A_l5_035_N711-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_036	297M2_GFP+_180208_l5	066	036	180208_Hiseq3A_l5_036_N712-N503_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_037	297M2_GFP+_180208_l5	021	037	180208_Hiseq3A_l5_037_N701-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_038	297M2_GFP+_180208_l5	020	038	180208_Hiseq3A_l5_038_N702-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_039	297M2_GFP+_180208_l5	019	039	180208_Hiseq3A_l5_039_N703-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_040	297M2_GFP+_180208_l5	067	040	180208_Hiseq3A_l5_040_N704-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_041	297M2_GFP+_180208_l5	068	041	180208_Hiseq3A_l5_041_N705-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_042	297M2_GFP+_180208_l5	069	042	180208_Hiseq3A_l5_042_N706-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_043	297M2_GFP+_180208_l5	024	043	180208_Hiseq3A_l5_043_N707-N504_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_044	297M2_GFP+_180208_l5	023	044	180208_Hiseq3A_l5_044_N708-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_045	297M2_GFP+_180208_l5	022	045	180208_Hiseq3A_l5_045_N709-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_046	297M2_GFP+_180208_l5	070	046	180208_Hiseq3A_l5_046_N710-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_047	297M2_GFP+_180208_l5	071	047	180208_Hiseq3A_l5_047_N711-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_048	297M2_GFP+_180208_l5	072	048	180208_Hiseq3A_l5_048_N712-N504_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_049	297M2_GFP+_180208_l5	025	049	180208_Hiseq3A_l5_049_N701-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_050	297M2_GFP+_180208_l5	026	050	180208_Hiseq3A_l5_050_N702-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_051	297M2_GFP+_180208_l5	027	051	180208_Hiseq3A_l5_051_N703-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_052	297M2_GFP+_180208_l5	075	052	180208_Hiseq3A_l5_052_N704-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_053	297M2_GFP+_180208_l5	074	053	180208_Hiseq3A_l5_053_N705-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_054	297M2_GFP+_180208_l5	073	054	180208_Hiseq3A_l5_054_N706-N505_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_055	297M2_GFP+_180208_l5	028	055	180208_Hiseq3A_l5_055_N707-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_056	297M2_GFP+_180208_l5	029	056	180208_Hiseq3A_l5_056_N708-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_057	297M2_GFP+_180208_l5	030	057	180208_Hiseq3A_l5_057_N709-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_058	297M2_GFP+_180208_l5	078	058	180208_Hiseq3A_l5_058_N710-N505_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_059	297M2_GFP+_180208_l5	077	059	180208_Hiseq3A_l5_059_N711-N505_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_060	297M2_GFP+_180208_l5	076	060	180208_Hiseq3A_l5_060_N712-N505_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_061	297M2_GFP+_180208_l5	031	061	180208_Hiseq3A_l5_061_N701-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_062	297M2_GFP+_180208_l5	032	062	180208_Hiseq3A_l5_062_N702-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_063	297M2_GFP+_180208_l5	033	063	180208_Hiseq3A_l5_063_N703-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_064	297M2_GFP+_180208_l5	081	064	180208_Hiseq3A_l5_064_N704-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_065	297M2_GFP+_180208_l5	080	065	180208_Hiseq3A_l5_065_N705-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_066	297M2_GFP+_180208_l5	079	066	180208_Hiseq3A_l5_066_N706-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_067	297M2_GFP+_180208_l5	034	067	180208_Hiseq3A_l5_067_N707-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_068	297M2_GFP+_180208_l5	035	068	180208_Hiseq3A_l5_068_N708-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_069	297M2_GFP+_180208_l5	036	069	180208_Hiseq3A_l5_069_N709-N506_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_070	297M2_GFP+_180208_l5	084	070	180208_Hiseq3A_l5_070_N710-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_071	297M2_GFP+_180208_l5	083	071	180208_Hiseq3A_l5_071_N711-N506_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_072	297M2_GFP+_180208_l5	082	072	180208_Hiseq3A_l5_072_N712-N506_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_073	297M2_GFP+_180208_l5	037	073	180208_Hiseq3A_l5_073_N701-N507_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_074	297M2_GFP+_180208_l5	038	074	180208_Hiseq3A_l5_074_N702-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_075	297M2_GFP+_180208_l5	039	075	180208_Hiseq3A_l5_075_N703-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_076	297M2_GFP+_180208_l5	087	076	180208_Hiseq3A_l5_076_N704-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_077	297M2_GFP+_180208_l5	086	077	180208_Hiseq3A_l5_077_N705-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_078	297M2_GFP+_180208_l5	085	078	180208_Hiseq3A_l5_078_N706-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_079	297M2_GFP+_180208_l5	040	079	180208_Hiseq3A_l5_079_N707-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_080	297M2_GFP+_180208_l5	041	080	180208_Hiseq3A_l5_080_N708-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_081	297M2_GFP+_180208_l5	042	081	180208_Hiseq3A_l5_081_N709-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_082	297M2_GFP+_180208_l5	090	082	180208_Hiseq3A_l5_082_N710-N507_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_083	297M2_GFP+_180208_l5	089	083	180208_Hiseq3A_l5_083_N711-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_084	297M2_GFP+_180208_l5	088	084	180208_Hiseq3A_l5_084_N712-N507_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_085	297M2_GFP+_180208_l5	043	085	180208_Hiseq3A_l5_085_N701-N508_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_086	297M2_GFP+_180208_l5	044	086	180208_Hiseq3A_l5_086_N702-N508_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_087	297M2_GFP+_180208_l5	045	087	180208_Hiseq3A_l5_087_N703-N508_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_088	297M2_GFP+_180208_l5	093	088	180208_Hiseq3A_l5_088_N704-N508_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_089	297M2_GFP+_180208_l5	092	089	180208_Hiseq3A_l5_089_N705-N508_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_090	297M2_GFP+_180208_l5	091	090	180208_Hiseq3A_l5_090_N706-N508_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_091	297M2_GFP+_180208_l5	046	091	180208_Hiseq3A_l5_091_N707-N508_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_092	297M2_GFP+_180208_l5	047	092	180208_Hiseq3A_l5_092_N708-N508_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_093	297M2_GFP+_180208_l5	048	093	180208_Hiseq3A_l5_093_N709-N508_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_094	297M2_GFP+_180208_l5	096	094	180208_Hiseq3A_l5_094_N710-N508_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP+_180208_l5_095	297M2_GFP+_180208_l5	095	095	180208_Hiseq3A_l5_095_N711-N508_Dr_Sato_297M2_GFP+	1	297M2	GFP+
297M2_GFP+_180208_l5_096	297M2_GFP+_180208_l5	094	096	180208_Hiseq3A_l5_096_N712-N508_Dr_Sato_297M2_GFP+	0	297M2	GFP+
297M2_GFP-_180208_l6_001	297M2_GFP-_180208_l6	003	001	180208_Hiseq3A_l6_001_N701-N517_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_002	297M2_GFP-_180208_l6	002	002	180208_Hiseq3A_l6_002_N702-N517_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_003	297M2_GFP-_180208_l6	001	003	180208_Hiseq3A_l6_003_N703-N517_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_004	297M2_GFP-_180208_l6	049	004	180208_Hiseq3A_l6_004_N704-N517_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_005	297M2_GFP-_180208_l6	050	005	180208_Hiseq3A_l6_005_N705-N517_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_006	297M2_GFP-_180208_l6	051	006	180208_Hiseq3A_l6_006_N706-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_007	297M2_GFP-_180208_l6	006	007	180208_Hiseq3A_l6_007_N707-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_008	297M2_GFP-_180208_l6	005	008	180208_Hiseq3A_l6_008_N708-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_009	297M2_GFP-_180208_l6	004	009	180208_Hiseq3A_l6_009_N709-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_010	297M2_GFP-_180208_l6	052	010	180208_Hiseq3A_l6_010_N710-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_011	297M2_GFP-_180208_l6	053	011	180208_Hiseq3A_l6_011_N711-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_012	297M2_GFP-_180208_l6	054	012	180208_Hiseq3A_l6_012_N712-N517_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_013	297M2_GFP-_180208_l6	009	013	180208_Hiseq3A_l6_013_N701-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_014	297M2_GFP-_180208_l6	008	014	180208_Hiseq3A_l6_014_N702-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_015	297M2_GFP-_180208_l6	007	015	180208_Hiseq3A_l6_015_N703-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_016	297M2_GFP-_180208_l6	055	016	180208_Hiseq3A_l6_016_N704-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_017	297M2_GFP-_180208_l6	056	017	180208_Hiseq3A_l6_017_N705-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
297M2_GFP-_180208_l6_018	297M2_GFP-_180208_l6	057	018	180208_Hiseq3A_l6_018_N706-N502_Dr_Sato_297M2_GFP-	0	297M2	GFP-
297M2_GFP-_180208_l6_019	297M2_GFP-_180208_l6	012	019	180208_Hiseq3A_l6_019_N707-N502_Dr_Sato_297M2_GFP-	1	297M2	GFP-
